GEOID,NAME,PR_Pop_AfricanAmerican_BlackE,PR_Pop_AfricanAmerican_BlackM,PR_Pop_WhiteE,PR_Pop_WhiteM,PR_Pop_AsianE,PR_Pop_AsianM,PR_Pop_BachelorsE,PR_Pop_BachelorsM,PR_Pop_NativeE,PR_Pop_NativeM,PR_Pop_EducationE,PR_Pop_EducationM,Asian_Percent,AfricanAmerican_Black_Percent,White_Percent,Bachelors_Percent
"72051540500","Census Tract 5405, Dorado Municipio, Puerto Rico",1614,629,5339,808,0,19,961,317,8180,982,4815,652,0,19.7310513447433,65.2689486552567,19.9584631360332
"72053150601","Census Tract 1506.01, Fajardo Municipio, Puerto Rico",192,149,1303,343,20,33,256,105,2845,509,1581,287,0.70298769771529,6.74868189806678,45.7996485061511,16.1922833649589
"72025200303","Census Tract 2003.03, Caguas Municipio, Puerto Rico",547,226,6578,991,0,19,1966,459,9267,1202,5667,690,0,5.90266537174922,70.9830581633754,34.6920769366508
"72025200304","Census Tract 2003.04, Caguas Municipio, Puerto Rico",404,209,4347,704,19,31,871,240,5871,790,3635,501,0.323624595469256,6.88128087208312,74.0419008686765,23.9614855570839
"72025200700","Census Tract 2007, Caguas Municipio, Puerto Rico",246,116,2644,414,0,13,569,134,3414,421,2339,261,0,7.20562390158172,77.4458113649678,24.3266353142369
"72025200800","Census Tract 2008, Caguas Municipio, Puerto Rico",307,158,2040,433,0,13,287,102,2990,477,2002,313,0,10.2675585284281,68.2274247491639,14.3356643356643
"72025201000","Census Tract 2010, Caguas Municipio, Puerto Rico",267,205,1337,317,0,13,149,74,2190,431,1366,288,0,12.1917808219178,61.0502283105023,10.9077598828697
"72025201400","Census Tract 2014, Caguas Municipio, Puerto Rico",230,122,1687,305,38,60,235,78,2318,352,1308,169,1.63934426229508,9.92234685073339,72.7782571182053,17.9663608562691
"72025201700","Census Tract 2017, Caguas Municipio, Puerto Rico",291,111,1396,268,0,13,176,63,2020,313,1333,171,0,14.4059405940594,69.1089108910891,13.2033008252063
"72025201900","Census Tract 2019, Caguas Municipio, Puerto Rico",103,64,1008,229,0,13,151,64,1393,260,875,141,0,7.39411342426418,72.3618090452261,17.2571428571429
"72025202701","Census Tract 2027.01, Caguas Municipio, Puerto Rico",490,244,3017,453,0,13,604,163,4919,536,3125,332,0,9.9613742630616,61.3336043911364,19.328
"72025202800","Census Tract 2028, Caguas Municipio, Puerto Rico",388,173,2692,498,49,81,180,103,4336,584,2856,355,1.13007380073801,8.94833948339483,62.0848708487085,6.30252100840336
"72143550200","Census Tract 5502, Vega Alta Municipio, Puerto Rico",99,87,4072,740,0,13,101,95,4716,771,2878,472,0,2.09923664122137,86.3443596268024,3.50938151494093
"72087110200","Census Tract 1102, Loíza Municipio, Puerto Rico",647,163,175,99,0,13,66,36,1678,290,1085,185,0,38.5578069129917,10.4290822407628,6.08294930875576
"72087110303","Census Tract 1103.03, Loíza Municipio, Puerto Rico",498,175,1432,287,0,13,258,88,2961,405,1901,275,0,16.8186423505572,48.3620398514016,13.5718043135192
"72101955401","Census Tract 9554.01, Morovis Municipio, Puerto Rico",32,50,5968,868,32,50,807,314,7095,983,4387,629,0.451021846370684,0.451021846370684,84.1155743481325,18.3952587189423
"72103170300","Census Tract 1703, Naguabo Municipio, Puerto Rico",499,296,2304,584,21,31,515,185,5020,783,3338,580,0.418326693227092,9.9402390438247,45.8964143426295,15.4284002396645
"72019952301","Census Tract 9523.01, Barranquitas Municipio, Puerto Rico",66,93,3020,600,0,13,431,148,4187,729,2329,371,0,1.57630761882016,72.1280152854072,18.5057964791756
"72021030200","Census Tract 302, Bayamón Municipio, Puerto Rico",118,88,1903,313,0,13,686,159,2858,447,1995,294,0,4.12876137158852,66.5850244926522,34.3859649122807
"72021030902","Census Tract 309.02, Bayamón Municipio, Puerto Rico",91,55,1397,213,0,13,402,86,2255,334,1385,166,0,4.03547671840355,61.9512195121951,29.0252707581227
"72021031011","Census Tract 310.11, Bayamón Municipio, Puerto Rico",301,181,1964,372,0,13,789,165,3498,484,2364,315,0,8.60491709548313,56.1463693539165,33.3756345177665
"72021031021","Census Tract 310.21, Bayamón Municipio, Puerto Rico",198,104,1652,310,0,13,568,158,3210,505,2197,296,0,6.16822429906542,51.4641744548287,25.8534365043241
"72105520100","Census Tract 5201, Naranjito Municipio, Puerto Rico",429,264,4188,695,0,19,528,173,5549,707,3752,418,0,7.73112272481528,75.4730582086863,14.0724946695096
"72105520300","Census Tract 5203, Naranjito Municipio, Puerto Rico",236,140,1779,378,0,13,82,48,2553,427,1583,309,0,9.24402663533098,69.6827262044653,5.18003790271636
"72105520400","Census Tract 5204, Naranjito Municipio, Puerto Rico",608,360,5376,891,11,24,645,184,8025,943,5119,647,0.137071651090343,7.57632398753894,66.9906542056075,12.6001172103927
"72105520500","Census Tract 5205, Naranjito Municipio, Puerto Rico",365,269,5321,849,0,19,691,261,7820,999,4827,620,0,4.66751918158568,68.0434782608696,14.3153097161798
"72013301200","Census Tract 3012, Arecibo Municipio, Puerto Rico",77,76,2799,458,32,38,266,97,3492,496,2301,345,0.916380297823597,2.20504009163803,80.1546391752577,11.5601912212082
"72013301700","Census Tract 3017, Arecibo Municipio, Puerto Rico",61,64,4069,615,0,13,565,176,4461,610,3065,405,0,1.36740641111858,91.2127325711724,18.4339314845024
"72013302000","Census Tract 3020, Arecibo Municipio, Puerto Rico",40,46,2622,518,0,13,221,112,2835,526,2094,364,0,1.41093474426808,92.4867724867725,10.5539637058262
"72013302201","Census Tract 3022.01, Arecibo Municipio, Puerto Rico",0,13,2644,335,0,13,178,76,2672,335,1773,245,0,0,98.9520958083832,10.039481105471
"72017590400","Census Tract 5904, Barceloneta Municipio, Puerto Rico",36,57,5147,917,70,78,408,187,5899,936,3572,624,1.18664180369554,0.61027292761485,87.2520766231565,11.4221724524076
"72061040900","Census Tract 409, Guaynabo Municipio, Puerto Rico",252,127,2856,398,0,13,358,132,4064,482,2917,371,0,6.2007874015748,70.2755905511811,12.2728830990744
"72061041100","Census Tract 411, Guaynabo Municipio, Puerto Rico",107,102,2916,560,0,13,656,193,3848,624,2524,371,0,2.78066528066528,75.7796257796258,25.9904912836767
"72021031101","Census Tract 311.01, Bayamón Municipio, Puerto Rico",171,92,1482,318,4,9,332,110,2488,497,1630,219,0.160771704180064,6.87299035369775,59.5659163987138,20.3680981595092
"72021031201","Census Tract 312.01, Bayamón Municipio, Puerto Rico",109,113,1375,382,0,13,57,49,3270,610,1350,263,0,3.33333333333333,42.0489296636086,4.22222222222222
"72021031301","Census Tract 313.01, Bayamón Municipio, Puerto Rico",203,199,3433,628,0,19,820,261,5008,700,3178,489,0,4.05351437699681,68.5503194888179,25.802391441158
"72021031403","Census Tract 314.03, Bayamón Municipio, Puerto Rico",273,173,1494,321,0,13,284,123,2453,439,1624,299,0,11.1292295148797,60.905014268243,17.487684729064
"72021031641","Census Tract 316.41, Bayamón Municipio, Puerto Rico",260,149,1480,278,0,13,191,72,2184,348,1424,235,0,11.9047619047619,67.7655677655678,13.4129213483146
"72021031702","Census Tract 317.02, Bayamón Municipio, Puerto Rico",203,107,2919,466,0,13,343,133,3934,552,2594,347,0,5.16014234875445,74.1992882562278,13.2228218966847
"72021031800","Census Tract 318, Bayamón Municipio, Puerto Rico",450,266,3779,680,4,10,654,206,6273,875,3834,485,0.0637653435357883,7.17360114777618,60.242308305436,17.0579029733959
"72021032000","Census Tract 320, Bayamón Municipio, Puerto Rico",29,26,818,233,10,15,82,47,1343,307,883,197,0.744601638123604,2.15934475055845,60.9084139985108,9.28652321630804
"72063210502","Census Tract 2105.02, Gurabo Municipio, Puerto Rico",891,455,9210,1329,44,70,2614,527,12909,1561,7923,860,0.340847470756836,6.90216128282594,71.3455728561469,32.9925533257604
"72063210504","Census Tract 2105.04, Gurabo Municipio, Puerto Rico",1248,522,4056,765,0,19,1205,311,7413,1024,4841,586,0,16.8352893565358,54.7146904087414,24.8915513323693
"72065310300","Census Tract 3103, Hatillo Municipio, Puerto Rico",48,61,6437,713,0,19,843,256,6905,775,4209,513,0,0.695148443157133,93.222302679218,20.0285103349964
"72069180202","Census Tract 1802.02, Humacao Municipio, Puerto Rico",560,328,2919,596,0,19,360,222,6201,927,4022,686,0,9.03080148363167,47.0730527334301,8.95077076081551
"72145560401","Census Tract 5604.01, Vega Baja Municipio, Puerto Rico",29,37,2425,489,0,13,400,126,2688,482,1605,303,0,1.07886904761905,90.2157738095238,24.9221183800623
"72023830101","Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico",48,44,2753,508,0,19,393,110,5126,616,3187,333,0,0.93640265314085,53.7065938353492,12.3313460935049
"72107954901","Census Tract 9549.01, Orocovis Municipio, Puerto Rico",86,118,2685,537,0,13,272,145,3419,588,2207,352,0,2.51535536706639,78.5317344252705,12.324422292705
"72107954902","Census Tract 9549.02, Orocovis Municipio, Puerto Rico",5,9,1708,307,0,13,128,51,2116,304,1178,172,0,0.236294896030246,80.7183364839319,10.8658743633277
"72089140201","Census Tract 1402.01, Luquillo Municipio, Puerto Rico",225,156,1029,291,0,13,138,74,2142,453,1191,224,0,10.5042016806723,48.0392156862745,11.5869017632242
"72093960100","Census Tract 9601, Maricao Municipio, Puerto Rico",78,99,2209,363,0,13,233,104,4098,373,2809,240,0,1.90336749633968,53.9043435822352,8.29476682093272
"72095951500","Census Tract 9515, Maunabo Municipio, Puerto Rico",1640,442,651,209,0,13,87,58,2606,447,1794,308,0,62.9316960859555,24.9808135072909,4.8494983277592
"72069180400","Census Tract 1804, Humacao Municipio, Puerto Rico",468,202,3239,639,18,29,665,195,5031,815,3554,537,0.35778175313059,9.30232558139535,64.3808387994435,18.7113111986494
"72069180600","Census Tract 1806, Humacao Municipio, Puerto Rico",555,339,2680,511,93,123,482,183,5310,897,3309,546,1.75141242937853,10.4519774011299,50.4708097928437,14.5663342399516
"72071410401","Census Tract 4104.01, Isabela Municipio, Puerto Rico",113,77,2296,498,0,13,198,80,3770,653,2416,357,0,2.9973474801061,60.9018567639257,8.1953642384106
"72071410702","Census Tract 4107.02, Isabela Municipio, Puerto Rico",727,393,4050,819,0,19,545,220,7133,1011,4661,693,0,10.1920650497687,56.7783541286976,11.6927697918902
"72075710200","Census Tract 7102, Juana Díaz Municipio, Puerto Rico",597,275,2150,466,0,19,488,142,5403,620,3364,388,0,11.0494169905608,39.792707754951,14.5065398335315
"72075710600","Census Tract 7106, Juana Díaz Municipio, Puerto Rico",161,100,1282,278,0,13,314,94,1967,351,1461,230,0,8.18505338078292,65.1753940010168,21.492128678987
"72075711002","Census Tract 7110.02, Juana Díaz Municipio, Puerto Rico",583,253,1539,399,0,13,238,103,3904,490,2370,299,0,14.9334016393443,39.4211065573771,10.042194092827
"72001956500","Census Tract 9565, Adjuntas Municipio, Puerto Rico",30,48,2337,475,0,13,205,98,2919,502,1926,334,0,1.02774922918808,80.0616649537513,10.6438213914849
"72003430200","Census Tract 4302, Aguada Municipio, Puerto Rico",89,93,3442,777,0,19,431,165,6007,1017,3895,607,0,1.48160479440653,57.2998168803063,11.0654685494223
"72003430402","Census Tract 4304.02, Aguada Municipio, Puerto Rico",179,164,2523,597,0,13,366,145,4402,677,2957,430,0,4.06633348477965,57.3148568832349,12.3774095366926
"72097080400","Census Tract 804, Mayagüez Municipio, Puerto Rico",97,80,246,80,0,13,116,68,1158,315,650,159,0,8.37651122625216,21.2435233160622,17.8461538461538
"72097080600","Census Tract 806, Mayagüez Municipio, Puerto Rico",35,37,225,85,0,13,71,44,1878,395,519,152,0,1.86368477103301,11.9808306709265,13.6801541425819
"72097081602","Census Tract 816.02, Mayagüez Municipio, Puerto Rico",80,83,969,324,0,13,275,130,3763,599,2411,384,0,2.12596332713261,25.7507307998937,11.4060555785981
"72097081800","Census Tract 818, Mayagüez Municipio, Puerto Rico",60,64,1542,428,0,13,315,122,3325,632,2142,377,0,1.80451127819549,46.3759398496241,14.7058823529412
"72097082012","Census Tract 820.12, Mayagüez Municipio, Puerto Rico",234,151,1810,516,0,13,420,162,3672,623,2802,450,0,6.37254901960784,49.2919389978213,14.9892933618844
"72097082102","Census Tract 821.02, Mayagüez Municipio, Puerto Rico",53,37,1976,372,0,13,250,89,3074,481,1929,296,0,1.72413793103448,64.281067013663,12.9600829445308
"72077500301","Census Tract 5003.01, Juncos Municipio, Puerto Rico",409,315,5403,849,0,19,1021,269,8570,965,5374,661,0,4.77246207701284,63.0455075845974,18.9988835132118
"72005400400","Census Tract 4004, Aguadilla Municipio, Puerto Rico",36,33,2701,412,0,13,250,108,4039,558,2544,349,0,0.891309730131221,66.8729883634563,9.82704402515723
"72005400900","Census Tract 4009, Aguadilla Municipio, Puerto Rico",104,75,1228,274,124,143,61,49,2146,367,1423,251,5.77819198508854,4.84622553588071,57.2227399813607,4.28671820098384
"72005401302","Census Tract 4013.02, Aguadilla Municipio, Puerto Rico",212,188,3344,694,92,114,848,270,6185,880,3950,575,1.4874696847211,3.42764753435732,54.0662894098626,21.4683544303797
"72077500401","Census Tract 5004.01, Juncos Municipio, Puerto Rico",387,241,3826,666,0,19,510,154,6393,779,3392,494,0,6.05349601126232,59.8467073361489,15.0353773584906
"72079850102","Census Tract 8501.02, Lajas Municipio, Puerto Rico",32,37,3643,777,0,19,546,192,6093,761,3827,493,0,0.525192844247497,59.789922862301,14.2670499085446
"72081958300","Census Tract 9583, Lares Municipio, Puerto Rico",0,13,1692,427,0,13,136,73,2150,415,1350,226,0,0,78.6976744186046,10.0740740740741
"72083959800","Census Tract 9598, Las Marías Municipio, Puerto Rico",19,31,912,295,0,13,87,54,1405,342,834,190,0,1.35231316725979,64.9110320284697,10.431654676259
"72005401402","Census Tract 4014.02, Aguadilla Municipio, Puerto Rico",256,159,2089,368,0,13,425,148,4209,504,2423,344,0,6.08220479923972,49.631741506296,17.5402393726785
"72009250500","Census Tract 2505, Aibonito Municipio, Puerto Rico",219,119,3944,541,0,19,564,147,5002,576,3036,293,0,4.37824870051979,78.8484606157537,18.5770750988142
"72011810400","Census Tract 8104, Añasco Municipio, Puerto Rico",76,63,501,172,0,13,110,52,1037,251,712,166,0,7.32883317261331,48.3124397299904,15.4494382022472
"72011810600","Census Tract 8106, Añasco Municipio, Puerto Rico",28,42,2441,577,0,13,454,160,3940,647,2455,355,0,0.710659898477157,61.9543147208122,18.4928716904277
"72013300301","Census Tract 3003.01, Arecibo Municipio, Puerto Rico",335,209,2770,484,0,13,369,150,3509,557,2254,363,0,9.54687945283557,78.939868908521,16.3708961845608
"72099420402","Census Tract 4204.02, Moca Municipio, Puerto Rico",16,27,3381,535,0,19,397,129,5046,659,2967,376,0,0.317082837891399,67.0035671819263,13.3805190428042
"72101955202","Census Tract 9552.02, Morovis Municipio, Puerto Rico",52,66,5154,690,0,19,489,164,5863,743,3563,497,0,0.886917960088692,87.907214736483,13.7243895593601
"72137122001","Census Tract 1220.01, Toa Baja Municipio, Puerto Rico",321,146,2603,583,0,13,575,164,4596,648,2716,402,0,6.98433420365535,56.6362053959965,21.1708394698085
"72137122201","Census Tract 1222.01, Toa Baja Municipio, Puerto Rico",156,111,1508,392,0,13,217,112,3499,624,2190,388,0,4.45841669048299,43.0980280080023,9.90867579908676
"72137122400","Census Tract 1224, Toa Baja Municipio, Puerto Rico",257,125,1039,239,0,13,101,50,1822,300,1096,195,0,14.1053787047201,57.0252469813392,9.21532846715328
"72139060222","Census Tract 602.22, Trujillo Alto Municipio, Puerto Rico",567,238,3728,496,0,19,801,199,5339,624,3044,359,0,10.6199662858213,69.8258100767934,26.3140604467806
"72139060403","Census Tract 604.03, Trujillo Alto Municipio, Puerto Rico",183,112,2791,412,0,13,782,189,3580,438,2426,349,0,5.11173184357542,77.9608938547486,32.2341302555647
"72141957000","Census Tract 9570, Utuado Municipio, Puerto Rico",47,74,3654,598,82,128,586,190,5035,678,3125,477,1.62859980139027,0.933465739821251,72.5719960278054,18.752
"72141957500","Census Tract 9575, Utuado Municipio, Puerto Rico",78,83,1897,370,0,13,213,107,2424,453,1647,301,0,3.21782178217822,78.2590759075908,12.9326047358834
"72003430100","Census Tract 4301, Aguada Municipio, Puerto Rico",214,168,3124,586,0,13,644,216,4790,690,3304,477,0,4.46764091858038,65.2192066805845,19.4915254237288
"72003430401","Census Tract 4304.01, Aguada Municipio, Puerto Rico",171,196,2465,447,0,19,401,152,5158,659,3048,435,0,3.31523846452113,47.7898410236526,13.1561679790026
"72003430602","Census Tract 4306.02, Aguada Municipio, Puerto Rico",35,42,1514,410,15,24,371,142,3582,617,2006,350,0.418760469011725,0.977107761027359,42.2668900055835,18.4945164506481
"72005400300","Census Tract 4003, Aguadilla Municipio, Puerto Rico",107,65,1830,412,15,23,576,177,3059,477,1491,286,0.4903563255966,3.49787512258908,59.8234717227852,38.6317907444668
"72005400501","Census Tract 4005.01, Aguadilla Municipio, Puerto Rico",247,145,2779,540,0,13,439,143,3951,561,2495,324,0,6.25158187800557,70.3366236395849,17.5951903807615
"72005400800","Census Tract 4008, Aguadilla Municipio, Puerto Rico",31,44,1024,247,0,13,99,62,1335,282,908,188,0,2.32209737827715,76.7041198501873,10.9030837004405
"72005401000","Census Tract 4010, Aguadilla Municipio, Puerto Rico",40,32,903,196,0,13,104,49,1407,256,923,158,0,2.84292821606254,64.1791044776119,11.2676056338028
"72005401301","Census Tract 4013.01, Aguadilla Municipio, Puerto Rico",147,83,2710,464,0,13,340,127,4332,616,2532,362,0,3.39335180055402,62.5577100646353,13.4281200631912
"72005401401","Census Tract 4014.01, Aguadilla Municipio, Puerto Rico",114,73,3011,495,0,13,294,105,4987,556,3462,402,0,2.28594345297774,60.3769801483858,8.49220103986135
"72003430601","Census Tract 4306.01, Aguada Municipio, Puerto Rico",0,13,2137,407,0,13,105,60,3302,423,2171,301,0,0,64.7183525136281,4.83648088438508
"72007230400","Census Tract 2304, Aguas Buenas Municipio, Puerto Rico",399,202,4150,597,0,19,334,155,5040,643,3313,435,0,7.91666666666667,82.3412698412698,10.0814971325083
"72009250400","Census Tract 2504, Aibonito Municipio, Puerto Rico",129,102,1808,377,0,13,280,119,2354,428,1564,299,0,5.48003398470688,76.8054375531011,17.9028132992327
"72009250600","Census Tract 2506, Aibonito Municipio, Puerto Rico",275,160,3066,506,36,56,391,135,3703,512,2523,358,0.972184715095868,7.42641101809344,82.7977315689981,15.4974237019421
"72007230100","Census Tract 2301, Aguas Buenas Municipio, Puerto Rico",254,160,3738,647,0,13,271,141,4272,675,2518,397,0,5.94569288389513,87.5,10.7625099285147
"72023830200","Census Tract 8302, Cabo Rojo Municipio, Puerto Rico",499,371,3230,777,0,19,1054,281,6996,1034,4500,665,0,7.13264722698685,46.169239565466,23.4222222222222
"72023830400","Census Tract 8304, Cabo Rojo Municipio, Puerto Rico",17,23,3763,821,0,19,733,217,5278,803,3138,500,0,0.322091701402046,71.2959454338765,23.3588272785214
"72013300101","Census Tract 3001.01, Arecibo Municipio, Puerto Rico",562,311,3492,544,105,121,560,167,4970,696,2900,458,2.11267605633803,11.307847082495,70.261569416499,19.3103448275862
"72013300302","Census Tract 3003.02, Arecibo Municipio, Puerto Rico",270,243,4122,708,189,153,908,273,5314,862,2844,443,3.55664283025969,5.08091832894242,77.5686864885209,31.9268635724332
"72013300400","Census Tract 3004, Arecibo Municipio, Puerto Rico",185,102,951,234,54,66,94,49,1502,327,999,190,3.59520639147803,12.3169107856192,63.3155792276964,9.40940940940941
"72013300800","Census Tract 3008, Arecibo Municipio, Puerto Rico",15,21,3942,659,64,72,400,159,5183,725,2615,419,1.2348060968551,0.289407678950415,76.056338028169,15.2963671128107
"72013301300","Census Tract 3013, Arecibo Municipio, Puerto Rico",133,113,2741,496,17,28,153,69,3534,529,1822,323,0.481041312959819,3.76344086021505,77.5608375778155,8.397365532382
"72013301600","Census Tract 3016, Arecibo Municipio, Puerto Rico",137,104,3090,411,20,31,497,156,3989,534,2624,344,0.501378791677112,3.43444472298822,77.4630233141138,18.9405487804878
"72013301800","Census Tract 3018, Arecibo Municipio, Puerto Rico",0,13,1194,231,0,13,72,43,1286,241,901,159,0,0,92.846034214619,7.99112097669256
"72013301900","Census Tract 3019, Arecibo Municipio, Puerto Rico",41,45,4217,571,1,3,269,124,4557,569,3367,429,0.021944261575598,0.899714724599517,92.5389510642967,7.98930798930799
"72013302202","Census Tract 3022.02, Arecibo Municipio, Puerto Rico",42,43,4314,505,0,13,545,202,4634,561,3427,429,0,0.906344410876133,93.0945187742771,15.9031222643712
"72015280102","Census Tract 2801.02, Arroyo Municipio, Puerto Rico",784,290,4419,781,0,19,369,162,6742,798,4048,525,0,11.6285968555325,65.5443488579057,9.11561264822134
"72015280202","Census Tract 2802.02, Arroyo Municipio, Puerto Rico",1285,436,1919,484,0,13,565,228,4474,671,2876,424,0,28.7215020116227,42.8922664282521,19.6453407510431
"72017590100","Census Tract 5901, Barceloneta Municipio, Puerto Rico",97,94,5743,834,0,19,619,161,6350,847,4630,643,0,1.52755905511811,90.4409448818898,13.3693304535637
"72017590300","Census Tract 5903, Barceloneta Municipio, Puerto Rico",260,258,7369,975,0,19,752,302,8445,1054,5062,647,0,3.07874481941978,87.2587329780935,14.8557882259976
"72019952201","Census Tract 9522.01, Barranquitas Municipio, Puerto Rico",105,77,3403,681,0,13,361,141,4824,835,2728,402,0,2.17661691542289,70.5431177446103,13.233137829912
"72021030105","Census Tract 301.05, Bayamón Municipio, Puerto Rico",122,100,1208,243,0,13,379,136,2346,379,1475,256,0,5.2003410059676,51.4919011082694,25.6949152542373
"72021030901","Census Tract 309.01, Bayamón Municipio, Puerto Rico",93,55,1205,223,0,13,330,73,1823,247,1294,165,0,5.10148107515085,66.0998354360943,25.5023183925811
"72021031004","Census Tract 310.04, Bayamón Municipio, Puerto Rico",127,83,1479,345,0,13,419,130,2540,404,1628,241,0,5,58.2283464566929,25.7371007371007
"72021031005","Census Tract 310.05, Bayamón Municipio, Puerto Rico",246,122,1441,356,0,13,236,82,2848,431,1728,236,0,8.6376404494382,50.5969101123596,13.6574074074074
"72021031023","Census Tract 310.23, Bayamón Municipio, Puerto Rico",77,48,1554,300,0,13,516,139,2914,441,1773,239,0,2.64241592312972,53.3287577213452,29.1032148900169
"72021031033","Census Tract 310.33, Bayamón Municipio, Puerto Rico",275,125,1445,330,0,13,474,126,4014,550,2548,365,0,6.85102142501246,35.9990034877927,18.6028257456829
"72021031113","Census Tract 311.13, Bayamón Municipio, Puerto Rico",173,81,2314,410,22,33,564,141,3947,548,2656,340,0.557385355966557,4.38307575373702,58.6268051684824,21.2349397590361
"72021031114","Census Tract 311.14, Bayamón Municipio, Puerto Rico",198,98,1911,506,0,13,234,86,3016,543,1628,241,0,6.56498673740053,63.3620689655172,14.3734643734644
"72021031202","Census Tract 312.02, Bayamón Municipio, Puerto Rico",187,80,1206,244,0,13,202,66,2138,355,1338,199,0,8.74649204864359,56.4078578110384,15.0971599402093
"72021031203","Census Tract 312.03, Bayamón Municipio, Puerto Rico",90,47,1023,165,0,13,348,97,1722,253,1113,147,0,5.22648083623693,59.4076655052265,31.266846361186
"72011810700","Census Tract 8107, Añasco Municipio, Puerto Rico",306,273,2269,476,0,13,208,117,4440,672,3071,445,0,6.89189189189189,51.1036036036036,6.7730380983393
"72021031304","Census Tract 313.04, Bayamón Municipio, Puerto Rico",21,22,876,180,0,13,174,57,2203,343,1364,197,0,0.953245574216977,39.7639582387653,12.7565982404692
"72021031306","Census Tract 313.06, Bayamón Municipio, Puerto Rico",302,205,1271,278,0,13,615,175,3262,520,2188,343,0,9.25812385039853,38.9638258736971,28.1078610603291
"72021031501","Census Tract 315.01, Bayamón Municipio, Puerto Rico",250,118,1386,238,0,13,305,105,2333,355,1784,242,0,10.7158165452207,59.4084869267038,17.0964125560538
"72021031611","Census Tract 316.11, Bayamón Municipio, Puerto Rico",107,69,1348,266,15,25,316,106,2015,344,1427,244,0.744416873449132,5.31017369727047,66.8982630272953,22.1443587946741
"72021031622","Census Tract 316.22, Bayamón Municipio, Puerto Rico",174,121,1857,413,0,13,381,109,2752,439,1718,257,0,6.32267441860465,67.4781976744186,22.1769499417928
"72021031632","Census Tract 316.32, Bayamón Municipio, Puerto Rico",252,181,1314,223,0,13,227,82,2062,292,1367,194,0,12.2211445198836,63.7245392822502,16.6057059253841
"72021031703","Census Tract 317.03, Bayamón Municipio, Puerto Rico",96,62,2697,425,15,23,376,100,3504,495,2478,328,0.428082191780822,2.73972602739726,76.9691780821918,15.1735270379338
"72021031704","Census Tract 317.04, Bayamón Municipio, Puerto Rico",519,251,3254,561,0,13,585,206,4493,617,3157,402,0,11.5513020253728,72.4237703093701,18.5302502375673
"72021031900","Census Tract 319, Bayamón Municipio, Puerto Rico",216,123,3889,695,0,19,537,213,5280,801,3350,496,0,4.09090909090909,73.655303030303,16.0298507462687
"72019952302","Census Tract 9523.02, Barranquitas Municipio, Puerto Rico",56,70,4594,996,0,19,322,175,6491,1002,3878,569,0,0.862733014943768,70.7749191187798,8.30324909747292
"72019952500","Census Tract 9525, Barranquitas Municipio, Puerto Rico",226,213,4492,730,0,19,544,173,6422,865,4092,479,0,3.51915291186546,69.9470569915914,13.2942326490714
"72021032100","Census Tract 321, Bayamón Municipio, Puerto Rico",46,53,1377,274,0,13,177,74,2346,423,1421,228,0,1.96078431372549,58.695652173913,12.4560168895144
"72003430502","Census Tract 4305.02, Aguada Municipio, Puerto Rico",33,31,2655,584,0,13,342,136,4883,609,3067,377,0,0.675814048740528,54.3723121032152,11.1509618519726
"72001956300","Census Tract 9563, Adjuntas Municipio, Puerto Rico",25,37,2958,447,0,13,499,165,4089,604,2875,372,0,0.611396429444852,72.3404255319149,17.3565217391304
"72007230501","Census Tract 2305.01, Aguas Buenas Municipio, Puerto Rico",419,312,2796,538,0,13,279,99,4110,692,2836,430,0,10.1946472019465,68.029197080292,9.83779971791255
"72009250200","Census Tract 2502, Aibonito Municipio, Puerto Rico",230,142,4014,526,0,13,548,170,4774,586,3076,387,0,4.81776288227901,84.0804356933389,17.815344603381
"72011810200","Census Tract 8102, Añasco Municipio, Puerto Rico",337,244,3874,831,0,19,802,238,7181,997,4435,580,0,4.69293970199137,53.9479181172539,18.0834272829763
"72013300102","Census Tract 3001.02, Arecibo Municipio, Puerto Rico",156,141,4238,530,0,19,518,151,5118,619,3204,360,0,3.04806565064478,82.8057835091833,16.167290886392
"72015280101","Census Tract 2801.01, Arroyo Municipio, Puerto Rico",648,213,1576,383,0,13,195,106,2854,428,1717,299,0,22.7049754730203,55.2207428170988,11.3570180547467
"72019952400","Census Tract 9524, Barranquitas Municipio, Puerto Rico",60,56,1361,327,0,13,99,76,1852,382,1103,247,0,3.23974082073434,73.488120950324,8.97552130553037
"72021031121","Census Tract 311.21, Bayamón Municipio, Puerto Rico",116,82,2230,358,0,13,436,125,3078,394,1922,253,0,3.76868096166342,72.4496426250812,22.684703433923
"72035260100","Census Tract 2601, Cayey Municipio, Puerto Rico",193,124,6450,757,0,19,911,291,8996,907,5493,534,0,2.14539795464651,71.6985326811916,16.5847442199163
"72073956200","Census Tract 9562, Jayuya Municipio, Puerto Rico",12,13,5444,862,20,28,542,214,6698,840,4322,557,0.298596595998806,0.179157957599283,81.2779934308749,12.5404905136511
"72075710901","Census Tract 7109.01, Juana Díaz Municipio, Puerto Rico",694,316,2402,445,7,12,351,117,5278,638,3113,387,0.13262599469496,13.1489200454718,45.5096627510421,11.2752971410215
"72079850300","Census Tract 8503, Lajas Municipio, Puerto Rico",128,160,3075,799,0,19,201,82,6042,889,4200,610,0,2.11850380668653,50.8937437934459,4.78571428571429
"72085190101","Census Tract 1901.01, Las Piedras Municipio, Puerto Rico",2787,825,4284,793,138,220,543,183,7906,984,4709,570,1.7455097394384,35.2517075638755,54.1866936503921,11.5311106392015
